objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-4739,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, 21 on face, C27 on side",21C27,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,69,16,22,70,,,22,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 22, below socket 16,  Thickness: socket 22,  Weight: 70.2 gms",,,Socket top broken. Unsharpened. One pellet at top and two at edge. Surrounded by raised rings. The 2 at edge are suspended by line passing over? the top one.,,,Joellen McGann,http://farm8.staticflickr.com/7182/13306828924_4ce84e8ecb_z.jpg,http://farm8.staticflickr.com/7182/13306828924_4ce84e8ecb_b.jpg,http://www.flickr.com/photos/MicroPasts/13306828924,superuser,drawB8
BAI-4738,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,Blackmoor Museum,,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,124,30,36,280,green and brown,,38,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 36; socket 30,  Thickness: socket 38,  Weight: 279.5 gms",,,Slight ridge down all four corners,,,Joellen McGann,http://farm4.staticflickr.com/3819/13306466065_0a66a673ed_z.jpg,http://farm4.staticflickr.com/3819/13306466065_0a66a673ed_b.jpg,http://www.flickr.com/photos/MicroPasts/13306466065,superuser,drawB8
BAI-4737,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, 11 on face C20 on side",11C20,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,123,29,43,231,apple green,,35,"Width: edge 43, socket 29,  Thickness: socket 35,  Weight: 230.75 gms",,,,,,Joellen McGann,http://farm3.staticflickr.com/2809/13306621623_5be1ffc960_z.jpg,http://farm3.staticflickr.com/2809/13306621623_5be1ffc960_b.jpg,http://www.flickr.com/photos/MicroPasts/13306621623,superuser,drawB8
BAI-4632,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Salisbury S. Wills and Blackmoor Museum, 33 on face, C10 on side",33C10,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,131,20,35,289,dark green,,7,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 35; middle 20; butt 21,  Thickness 7;16;20,  Weight: 289.25 gms",,,,,,Joellen McGann,http://farm4.staticflickr.com/3772/13306323155_f5a7163cc0_z.jpg,http://farm4.staticflickr.com/3772/13306323155_f5a7163cc0_b.jpg,http://www.flickr.com/photos/MicroPasts/13306323155,superuser,drawB8
BAI-4631,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Salisbury, S. Wills and Blackmoor Museum, 2 on face; W.B. 13 on side",2WB13,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,167,30,45,385,dark green,,5,"site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 45; middle 30; butt 25,  Thickness: 5; 24,  Weight: 384.8 gms",,,,,,Joellen McGann,http://farm4.staticflickr.com/3764/13306323165_f509bc2378_z.jpg,http://farm4.staticflickr.com/3764/13306323165_f509bc2378_b.jpg,http://www.flickr.com/photos/MicroPasts/13306323165,superuser,drawB8
BAI-4630,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Salisbury S. Wills and Blackmoor Museum, 3 on face, W.B. 16 on side",3WB16,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,209,34,56,631,pale apple green,,10,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 56; middle 34, 26; butt 29,  Thickness: 10; 35,  Weight: 630.5 gms",,,,,,Joellen McGann,http://farm4.staticflickr.com/3689/13306323425_e4dd3857a2_z.jpg,http://farm4.staticflickr.com/3689/13306323425_e4dd3857a2_b.jpg,http://www.flickr.com/photos/MicroPasts/13306323425,superuser,drawB8
BAI-4629,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Salisbury S. Wills and Blackmoor Museum, 35 on face, C 14 on side",35C14,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,118,25,58,332,dark green,,26,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 58; middle 25; butt 21,  Thickness 26; 13,  Weight: 331.5 gms",,,,,,Joellen McGann,http://farm8.staticflickr.com/7195/13306477203_23422cc9cf_z.jpg,http://farm8.staticflickr.com/7195/13306477203_23422cc9cf_b.jpg,http://www.flickr.com/photos/MicroPasts/13306477203,superuser,drawB8
BAI-4628,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Salisbury S. Wills and Blackmoor Museum, 1 on face, WB 12 on side",1WB12,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,169,20,40,234,pale apple green,,7,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 40; middle 20; butt 22,  Thickness: 7; 34,",,,,,,Joellen McGann,http://farm4.staticflickr.com/3759/13306323895_958c0f4cd4_z.jpg,http://farm4.staticflickr.com/3759/13306323895_958c0f4cd4_b.jpg,http://www.flickr.com/photos/MicroPasts/13306323895,superuser,drawB8
BAI-4627,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Salisbury S. Wills and Blackmoor Museum, 34 on face, C12 on side",34C12,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,173,26,67,400,green,,8,"Site: Unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 67; middle 26; butt 22,  Thick: 8; 26,  Weight: 399.75 gms",,,,,,Joellen McGann,http://farm8.staticflickr.com/7298/13306477423_dec294ff14_z.jpg,http://farm8.staticflickr.com/7298/13306477423_dec294ff14_b.jpg,http://www.flickr.com/photos/MicroPasts/13306477423,superuser,drawB8
BAI-4349,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, 26 on face, WB9 on side",26WB9,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,130,28,55,286,dark green and pale brown in places,,20,"Site: Unspecified location in France, geolocation not accurate to 10 kms.,  Width: edge 55; middle 28; butt 25,  Thickness 20; 8",,,,,,Joellen McGann,http://farm3.staticflickr.com/2867/13306209125_0d05a134ed_z.jpg,http://farm3.staticflickr.com/2867/13306209125_0d05a134ed_b.jpg,http://www.flickr.com/photos/MicroPasts/13306209125,superuser,drawB8
BAI-4344,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, 21 label on face, C1 on side",21C1,,Blackmoor Museum,"France, pais?",,,,,,France,,France,46.603354,1.8883335,,,,,161,33,80,309,green and brown,,8,"Site: Unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 80; middle 33; butt 24,  Thickness: 8; 12,  Weight: 308.75 gms",,,,,,Joellen McGann,http://farm8.staticflickr.com/7011/13306362033_ed5ed083c5_z.jpg,http://farm8.staticflickr.com/7011/13306362033_ed5ed083c5_b.jpg,http://www.flickr.com/photos/MicroPasts/13306362033,superuser,drawB8
BAI-4845,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Borough of Newbury Museum,given by Lord Avebury,from the collection of John, 1st Lord Avebury",,,Borough of Newbury Museum,"France,exact site unknown",,,,,,France,,France,46.603354,1.8883335,,,,,117,34,43,177,bright green,slightly chipped,27,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 42.5mm; socket 34mm,  Thickness: socket 26.5mm,  Weight: 177.18 gms",,,,,,Joellen McGann,http://farm3.staticflickr.com/2876/13306783064_1ca5cdb70d_z.jpg,http://farm3.staticflickr.com/2876/13306783064_1ca5cdb70d_b.jpg,http://www.flickr.com/photos/MicroPasts/13306783064,superuser,drawB8
BAI-4528,433,Double Axe,,,,Bronze Age,p0gjgrs6qb2,,"British Museum, 1893. 12-19.2","1893,12-19.2",,British Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,114,44,,,,Shiny mask bright green patina.,,Unspecified location in France - geolocation not accurate to 10 kms.,,,,"Hawkes, BSA 37 (1936-7), 155 fig. 4.1",,Joellen McGann,http://farm3.staticflickr.com/2832/13306643044_168ed89112_z.jpg,http://farm3.staticflickr.com/2832/13306643044_168ed89112_b.jpg,http://www.flickr.com/photos/MicroPasts/13306643044,superuser,drawB8
BAI-4748,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,Charterhouse Museum,,,Charterhouse Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,124,32,34,330,,green patina,43,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 34; socket 32,  Thickness: socket 43,  Weight: 329.5 gms",,,In very fair condition.,,,Joellen McGann,http://farm8.staticflickr.com/7339/13306462795_f5d018f17e_z.jpg,http://farm8.staticflickr.com/7339/13306462795_f5d018f17e_b.jpg,http://www.flickr.com/photos/MicroPasts/13306462795,superuser,drawB8
BAI-5092,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"John Holmes Collection, City Art Gallery, Leeds,Cat. No. 232,(Wardell Collection)",232,,"City Art Gallery, Leeds",France (probably),,,,,,France,,France,46.603354,1.8883335,,,,,120,,50,318,,"Smooth with green oxydisation on one side, the other showing of metal.",32,Site: unspecified location in France - geolocation not accurate to 10 kms,,,"Wings partly hammered over, raised triangular space below stop ridge.",,,Joellen McGann,http://farm8.staticflickr.com/7355/13306521025_262a58f282_z.jpg,http://farm8.staticflickr.com/7355/13306521025_262a58f282_b.jpg,http://www.flickr.com/photos/MicroPasts/13306521025,superuser,drawB8
BAI-4747,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"John Holmes Collection, City Art Gallery, Leeds, Cat No. 221, (Sardell Collection)",221,,"City Art Gallery, Leeds",France,,,,,,France,,France,46.603354,1.8883335,,,,,74,37,43,268,Green patina with patches of red-brown in places.,,39,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 43; socket 37,  Thickness: socket 39",,,Ornament consisting of three vertical lines extending to some distance down blade.,,,Joellen McGann,http://farm8.staticflickr.com/7244/13306617683_c426b1af55_z.jpg,http://farm8.staticflickr.com/7244/13306617683_c426b1af55_b.jpg,http://www.flickr.com/photos/MicroPasts/13306617683,superuser,drawB8
BAI-4745,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"John Holmes Collection, City Art Gallery, Leeds, Cat. No. 226",226,,"City Art Gallery, Leeds",France,,,,,,France,,France,46.603354,1.8883335,,,,,120,35,54,189,Fine brown patina in places.,much pitted and corroded,33,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 54; socket 34.5,  Thickness: socket 33,",,,"Socket of oval section at neck, and expanding into a trumpet-shaped mouth. Double raised band round neck where upper part of loop joins neck.",,,Joellen McGann,http://farm8.staticflickr.com/7138/13306618293_34082d8092_z.jpg,http://farm8.staticflickr.com/7138/13306618293_34082d8092_b.jpg,http://www.flickr.com/photos/MicroPasts/13306618293,superuser,drawB8
BAI-4624,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"John Holmes City Art Gallery, Leeds, Cat. No. 230, Wardell Collection",230,,"City Art Gallery, Leeds",probably France,,,,,,France,,France,46.603354,1.8883335,,,,,153,,49,391,,"Oxydised green in places, but for the most part showing the colour of the metal.",29,Site: unspecified location in France - geolocation not accurate to 10 kms,,,"Well defined midrib, very regular hammer marks on midrib and joining of mould suggesting ornament.",,,Joellen McGann,http://farm4.staticflickr.com/3753/13306324875_6ec606ac75_z.jpg,http://farm4.staticflickr.com/3753/13306324875_6ec606ac75_b.jpg,http://www.flickr.com/photos/MicroPasts/13306324875,superuser,drawB8
BAI-4623,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"John Holmes, City Art Galleri, Leeds, Cat. No. 210, Wardell Collection",210,,"City Art Gallery, Leeds",probably France,,,,,,France,,France,46.603354,1.8883335,,,,,172,,46,430,,,30,Site: unspecified location in France - geolocation not accurate to 10 kms,,,Slight flanges down each side of blade x slight midrib.,,,Joellen McGann,http://farm4.staticflickr.com/3789/13306478433_8a95f083ce_z.jpg,http://farm4.staticflickr.com/3789/13306478433_8a95f083ce_b.jpg,http://www.flickr.com/photos/MicroPasts/13306478433,superuser,drawB8
BAI-4574,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"City Art Gallery, Leeds., Blue Holimon Collection, Cat. No. 188",188,,"City Art Gallery, Leeds",probably France,,,,,,France,,France,46.603354,1.8883335,,,,,168,,68,800,,smooth and showing colour of metal,38,"Site: uncertain location probably in France - geolocation not accurate to 10 kms,",,,"Below the stop ridge are 2 slight ridges of chevron form, connecting the ends of the flanges and forming a shield shaped space, fluted hollow the ridges, the wings facetted.",,,Joellen McGann,http://farm4.staticflickr.com/3818/13306493533_dbba7dcda8_z.jpg,http://farm4.staticflickr.com/3818/13306493533_dbba7dcda8_b.jpg,http://www.flickr.com/photos/MicroPasts/13306493533,superuser,drawB8
BAI-5088,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Dinan Museum,No. 55",55,,Dinan Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,162,,34,,,,,Site: unspecified location in France - geolocation not accurate to 10 kms,,,Weight: Heavy,,,Joellen McGann,http://farm8.staticflickr.com/7073/13306885164_bd1786e4a6_z.jpg,http://farm8.staticflickr.com/7073/13306885164_bd1786e4a6_b.jpg,http://www.flickr.com/photos/MicroPasts/13306885164,superuser,drawB8
BAI-4640,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Dinan Museum, No. 80",80,,Dinan Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,150,27,35,,,very smooth,22,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 35; below butt 27,  Thickness: flanges 22",,,Blow holes in casting.,,,Joellen McGann,http://farm4.staticflickr.com/3832/13306474203_b8f7054761_z.jpg,http://farm4.staticflickr.com/3832/13306474203_b8f7054761_b.jpg,http://www.flickr.com/photos/MicroPasts/13306474203,superuser,drawB8
BAI-4434,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,Dinan Museum,,,Dinan Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,170,32,71,,,,13,"Site: unspecified site in France - geolocation not accurate to 10 kms,  Width: edge 71; butt 32,  Thickness: centre 12 1/2",,,,,,Joellen McGann,http://farm8.staticflickr.com/7322/13306342513_61420640ee_z.jpg,http://farm8.staticflickr.com/7322/13306342513_61420640ee_b.jpg,http://www.flickr.com/photos/MicroPasts/13306342513,superuser,drawB8
BAI-4433,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,Dinan Museum,,,Dinan Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,138,32,57,,,,13,"Site: unspecified location in France; geolocation not accurate to 10 kms,  Width: edge 57; butt 32,  Thickness: centre 12.5",,,,,,Joellen McGann,http://farm8.staticflickr.com/7305/13306342803_5462ffe662_z.jpg,http://farm8.staticflickr.com/7305/13306342803_5462ffe662_b.jpg,http://www.flickr.com/photos/MicroPasts/13306342803,superuser,drawB8
BAI-4432,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Dinan Museum, No.",,,Dinan Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,111,29,73,,,,13,"Site: no specified location in France, geolocation not accurate to 10 kms,  Width: edge 73; butt 29,  Thickness: centre 13",,,Bronze-coloured.,,,Joellen McGann,http://farm8.staticflickr.com/7400/13306342813_8205c5fdcb_z.jpg,http://farm8.staticflickr.com/7400/13306342813_8205c5fdcb_b.jpg,http://www.flickr.com/photos/MicroPasts/13306342813,superuser,drawB8
BAI-4358,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Dinan Museum, No. 79",79,,Dinan Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,167,20,65,,,,11,"Site: Unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 65; butt 20,  Thickness: centre 11; flange 18",,,Chisel-marks on one side.,,,Joellen McGann,http://farm3.staticflickr.com/2806/13306567224_f9a5533fb7_z.jpg,http://farm3.staticflickr.com/2806/13306567224_f9a5533fb7_b.jpg,http://www.flickr.com/photos/MicroPasts/13306567224,superuser,drawB8
BAI-4357,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Dinan Museum, No. 57",57,,Dinan Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,143,20,58,,,,11,"Site: unspecified location in France; geolocation not accurate to 10 kms,  Width: edge 58; butt 20,  Thickness: centre 11; flanges 14 and 19",,,,,,Joellen McGann,http://farm4.staticflickr.com/3688/13306357173_fa33a12c82_z.jpg,http://farm4.staticflickr.com/3688/13306357173_fa33a12c82_b.jpg,http://www.flickr.com/photos/MicroPasts/13306357173,superuser,drawB8
BAI-4622,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Glastonbury Museum, lent by E. B. Sly, Esq.",,,Glastonbury Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,162,22,40,319,,much encrusted with green carbonate,27,"Site: Unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 40; butt 22,  Thickness 27; 5,  Weight: 318.93 gms",,,,,,Joellen McGann,http://farm8.staticflickr.com/7068/13306478853_ecd491a98e_z.jpg,http://farm8.staticflickr.com/7068/13306478853_ecd491a98e_b.jpg,http://www.flickr.com/photos/MicroPasts/13306478853,superuser,drawB8
BAI-4353,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF",,,Hertfordshire County Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,151,35,66,425,"polished Patina, dark green","smooth, slight encrustment on one side",9,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Length: 150.5,  Width: middle 34.5; edge 65.5; butt 25.5,  Thickness: 9; 19,  Weight: 425.25 gms",,,Well preserved.,,,Joellen McGann,http://farm4.staticflickr.com/3767/13306568564_7e263bae59_z.jpg,http://farm4.staticflickr.com/3767/13306568564_7e263bae59_b.jpg,http://www.flickr.com/photos/MicroPasts/13306568564,superuser,drawB8
BAI-4744,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Hull Museum, No. 51",51,,Hull Municipal Museum,"France, exact locality unknown",,,,,,France,,France,46.603354,1.8883335,,,,,134,36,34,323,green,,40,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 34; socket 36,  Thickness: socket 40",Bronze,,"Sharp and square in section, in rims and in interior.",,,Joellen McGann,http://farm8.staticflickr.com/7300/13306463875_ca39ce0ea5_z.jpg,http://farm8.staticflickr.com/7300/13306463875_ca39ce0ea5_b.jpg,http://www.flickr.com/photos/MicroPasts/13306463875,superuser,drawB8
BAI-4836,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Liverpool Museum,7035M",7035M,,Liverpool Museum,"France,(probably)",,,,,,France,,France,46.603354,1.8883335,,,,,130,32,34,276,Brown,,36,"Site: unspecified location in France (probably) - geolocation not accurate to 10 kms,  Width: edge 34mm (originall); socket 32mm,  Thickness: socket 36mm,  Weight: 276.41 gms",,,Edge broken.,,,Joellen McGann,http://farm3.staticflickr.com/2835/13306423235_0133b05ee5_z.jpg,http://farm3.staticflickr.com/2835/13306423235_0133b05ee5_b.jpg,http://www.flickr.com/photos/MicroPasts/13306423235,superuser,drawB8
BAI-4359,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Liverpool Museum, 8754 M",8754 M,,Liverpool Museum,France (probably),,,,,,France,,France,46.603354,1.8883335,,,,,173,33,49,454,,,17,"Site: unspecified location in France (note says ""probably"") - geolocation not accurate to 10 kms,  Width: edge 49; butt 33,  Thickness: 17; 11,  Weight: 453.6 gms",,,"Flanges 3mm deep, Well preserved.",,,Joellen McGann,http://farm4.staticflickr.com/3804/13306567034_709f157534_z.jpg,http://farm4.staticflickr.com/3804/13306567034_709f157534_b.jpg,http://www.flickr.com/photos/MicroPasts/13306567034,superuser,drawB8
BAI-4832,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Lukis Museum, Guernsey,pres. by M. de Gerville de Valognes,1846",,,Lukis Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,80,20,28,74,"dark brownish green, more green at the sides",,22,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 28mm; socket 20mm,  Thickness: socket 22mm,  Weight: 73.78 gms",,,Edge blunt. A small hole near loop. Rim of socket badly dented. Mud in socket and on the outside.,,,Joellen McGann,http://farm8.staticflickr.com/7263/13306579333_9db8f3f90b_z.jpg,http://farm8.staticflickr.com/7263/13306579333_9db8f3f90b_b.jpg,http://www.flickr.com/photos/MicroPasts/13306579333,superuser,drawB8
BAI-4753,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Lukis Museum, Guernsey",,,Lukis Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,125,32,33,279,"Dirty green, lighter on one side than on the other. Brown metal shows through at the socket and round the loop.","pitted in parts, especially towards the edge",38,"Width: edge 33; socket 32,  Thickness: socket 38,  Weight: 279.03 gms",,,Edge very blunt and dented. Traces of mud in socket and on the outside.,,,Joellen McGann,http://farm8.staticflickr.com/7274/13306616173_91609ec7e6_z.jpg,http://farm8.staticflickr.com/7274/13306616173_91609ec7e6_b.jpg,http://www.flickr.com/photos/MicroPasts/13306616173,superuser,drawB8
BAI-4752,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Lukis Museum, Gernsey",,,Lukis Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,70,19,24,94,"green brown, darker in parts",very pitted,25,"Width: edge 24 mm; socket 19 mm,  Thickness: socket 25 mm,  Weight: 94.49 gms",,,Edge blunt and dented. Edge of socket and handle broken. Plenty of mud adheres inside and outside socket.,,,Joellen McGann,http://farm8.staticflickr.com/7426/13306824724_7127c47ac5_z.jpg,http://farm8.staticflickr.com/7426/13306824724_7127c47ac5_b.jpg,http://www.flickr.com/photos/MicroPasts/13306824724,superuser,drawB8
BAI-4751,433,Socket Celt,,,,Bronze Age,p0gjgrs6qb2,,"Lukis Museum, Guernsey",,,Lukis Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,68,18,28,84,"socket is a light greyish green, rubbed off in several places, showing dark brown metal.",,25,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width; edge 28; socket 18,  Thickness: socket 25,  Weight: 84.15 gms",,,Edge is unsharpened and the rim of the socket is very imperfect. There is some mud inside the socket and also near the loop.,,,Joellen McGann,http://farm4.staticflickr.com/3727/13306461925_3600dc155e_z.jpg,http://farm4.staticflickr.com/3727/13306461925_3600dc155e_b.jpg,http://www.flickr.com/photos/MicroPasts/13306461925,superuser,drawB8
BAI-4750,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Lukis Museum, Guernsey",,,Lukis Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,71,19,24,83,dark green with lighter green patches. Brown metal showing through.,,24,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 24; socket 19,  Thickness: socket 24,  Weight: 82.53 gms",,,Edge is blunt. Large piece of socket is missing. Mud adheres in socket and round the loop.,,,Joellen McGann,http://farm4.staticflickr.com/3705/13306617003_062a809af3_z.jpg,http://farm4.staticflickr.com/3705/13306617003_062a809af3_b.jpg,http://www.flickr.com/photos/MicroPasts/13306617003,superuser,drawB8
BAI-4749,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,Lukis Museum,,,Lukis Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,71,19,23,82,dark greeny brown - more green on one side,slightly pitted in parts,24,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 23; socket 19,  Thickness: socket 24,  Weight: 82.22 gms",,,Edge of socket is broken. The edge is blunt and slightly dented. Decoration is very faint. There is mud inside socket and adhering to the sides.,,,Joellen McGann,http://farm4.staticflickr.com/3803/13306462515_e9a42286b6_z.jpg,http://farm4.staticflickr.com/3803/13306462515_e9a42286b6_b.jpg,http://www.flickr.com/photos/MicroPasts/13306462515,superuser,drawB8
BAI-4626,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"St. Peter Port, Lukis Museum, Guernsey",,,Lukis Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,164,30,30,355,"green and brown in irregular patches. on the outside of flanges, some yellow brown",very pitted all over,9,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 30; middle 30; butt 22,  Thickness 9; 27,  Weight: 355.35 gms",,,Edge is quite blunt and the flanges are broken in places.,,,Joellen McGann,http://farm3.staticflickr.com/2825/13306477703_b1347ef9c4_z.jpg,http://farm3.staticflickr.com/2825/13306477703_b1347ef9c4_b.jpg,http://www.flickr.com/photos/MicroPasts/13306477703,superuser,drawB8
BAI-5087,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Royal Scottish Museum, Edinburgh,Reg. No. 1891.84",1891.84,,National Museum of Scotland,France (southern),,,,,,France,,France,46.603354,1.8883335,,,,,98,25,29,133,Bronze with slight traces of green.,In fair preservation,21,"Site: unspecified location in southern France - geolocation not accurate to 10 kms,Width: 29mm; centre 25mm; butt 19mm,Thickness: 21mm:4mm",,,"Celt, bronze, winged with narrow pocked-stop, faces splayed at edges, butt slightly ""upset"".",,,Joellen McGann,http://farm4.staticflickr.com/3790/13306522235_8999649bc6_z.jpg,http://farm4.staticflickr.com/3790/13306522235_8999649bc6_b.jpg,http://www.flickr.com/photos/MicroPasts/13306522235,superuser,drawB8
BAI-4841,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Royal Scottish Museum,Edinburgh,Reg. No. 1890.524",1890.524,,National Museum of Scotland,France(?),,,,,,France,,France,46.603354,1.8883335,,,,,74,33,43,197,"Bronze colour, dark to light",fair,30,"Site: unspecified location in France? - geolocation not accurate to 10 kms,  Width: 43mm; butt: 33mm,  Thickness: 30mm:3mm,",Bronze,,"Celt, bronze, with oblong socket; loop on one side; body four-sided with three vertical ribs on the faces; edge, chisel-shaped.",,Broken where shaded.,Joellen McGann,http://farm4.staticflickr.com/3792/13306784214_723405a7dc_z.jpg,http://farm4.staticflickr.com/3792/13306784214_723405a7dc_b.jpg,http://www.flickr.com/photos/MicroPasts/13306784214,superuser,drawB8
BAI-4758,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Peabody Museum, Harvard University, Cambridge, Mass., 3343, Received by purchase 1868, Collected by G. de Mortillet",3343,,Peabody Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,83,19,27,,dark green and olive. showing bronze patches,smooth,22,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width; edge 27; socket 19,  Thickness: socket 22",,,socket filled with earth (bored out to depth of 22 mm),,,Joellen McGann,http://farm3.staticflickr.com/2887/13306823114_bc12122ece_z.jpg,http://farm3.staticflickr.com/2887/13306823114_bc12122ece_b.jpg,http://www.flickr.com/photos/MicroPasts/13306823114,superuser,drawB8
