objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-40831,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,Blackmoor Museum (label 26),26,,Blackmoor Museum,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,215,blade 38; socket 25,,156,Pale green,,socket 26,,,,Socket is 12 sided.,Mentioned in Old Salisbury Museum Catalogue,,Joellen McGann,https://farm1.staticflickr.com/376/17990985873_4f8454ccb9_z.jpg,https://farm1.staticflickr.com/376/17990985873_4f8454ccb9_b.jpg,https://www.flickr.com/photos/115096994@N02/17990985873,superuser,ForeignWeapons
BAI-40805,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"British Museum, 1891.5-14.66",1891.5-14.66,,British Museum,"Italy,No provenance",,,,,,Italy,,Italy,42.6384261,12.674297,,,,,196,blade 35; Diam socket 25 (external); 19 (internal),,,"Uneven green patina over whole object except tip, where grinding has exposed clean metal.",,,,,,"L. of blade 140, socket 114","Harding, BMQ (1973)",,Joellen McGann,https://farm9.staticflickr.com/8856/18585864906_1867f2b769_z.jpg,https://farm9.staticflickr.com/8856/18585864906_1867f2b769_b.jpg,https://www.flickr.com/photos/115096994@N02/18585864906,superuser,ForeignWeapons
BAI-40825,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Canterbury Museum, 2088,Copeland Collection",2088,,Canterbury Museum,Italian,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,213,43.5 blade; 23.5 socket,,160,Olive green polished patina,A little rough on blade through slight encrustment. A few small pittings.,socket 23; blade 11.25,,,,Generally in good preservation. Traces of clay coloured earth all over the blade.,,,Joellen McGann,https://farm9.staticflickr.com/8853/18613932281_42641db4be_z.jpg,https://farm9.staticflickr.com/8853/18613932281_42641db4be_b.jpg,https://www.flickr.com/photos/115096994@N02/18613932281,superuser,ForeignWeapons
BAI-40799,433,Arrowhead/small dagger,,,,Bronze Age,p0gjgrs6qb2,,Charterhouse Museum,,,Charterhouse Museum,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,A: 51; B: 49.5,"A: 23, 4; B: 14",,A: 7 ; B: 3.3,,,A: 2; B: 2,,Bronze,,A+B: Sharp edges,,,Joellen McGann,https://farm9.staticflickr.com/8884/18612372065_413970e28c_z.jpg,https://farm9.staticflickr.com/8884/18612372065_413970e28c_b.jpg,https://www.flickr.com/photos/115096994@N02/18612372065,superuser,ForeignWeapons
BAI-40829,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Colchester Museum, 4319.22",4319.22,,Colchester Museum,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,142,blade 28.5; socket 22.5,,65.99,Dark emerald green,Smooth. Speckled with v. slt. encrustment.,blade 9.5; socket 20.5,,,,,,,Joellen McGann,https://farm9.staticflickr.com/8895/18425517749_26ed30b652_z.jpg,https://farm9.staticflickr.com/8895/18425517749_26ed30b652_b.jpg,https://www.flickr.com/photos/115096994@N02/18425517749,superuser,ForeignWeapons
BAI-40835,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Herts Cty. Museum, St. Albans,Ball Collection",,,Hertfordshire County Museum,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,313,blade 48; socket 26,,297.67,No patina,Rough-green encrusted.,blade 14.5; socket 27,,,,,,,Joellen McGann,https://farm1.staticflickr.com/258/18613669111_de86cd3907_z.jpg,https://farm1.staticflickr.com/258/18613669111_de86cd3907_b.jpg,https://www.flickr.com/photos/115096994@N02/18613669111,superuser,ForeignWeapons
BAI-40834,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Herts Cty. Museum, St. Albans,Ball Collection",,,Hertfordshire County Museum,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,338.5,blade 50.5; socket 28.5,,460.68,Green patina,Smooth,blade 12; socket 27,,,,2 Rivet holes in socket + 2 on blade.,,,Joellen McGann,https://farm1.staticflickr.com/356/18611546275_35774df1d2_z.jpg,https://farm1.staticflickr.com/356/18611546275_35774df1d2_b.jpg,https://www.flickr.com/photos/115096994@N02/18611546275,superuser,ForeignWeapons
BAI-40830,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Herts Cty. Museum, St. Albans,Ball Collection",,,Hertfordshire County Museum,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,198,blade 41.5; socket 26,,191.36,Dark brown,Smooth,blade 11; socket 24,,,,Two holes in blade + 2 rivet holes in socket.,,,Joellen McGann,https://farm1.staticflickr.com/345/17988995694_89ebb94ace_z.jpg,https://farm1.staticflickr.com/345/17988995694_89ebb94ace_b.jpg,https://www.flickr.com/photos/115096994@N02/17988995694,superuser,ForeignWeapons
BAI-40823,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Farnham",,,Pitt Rivers Museum,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,191,blade 39; socket 22,,170.01,Some green patina,"Smooth, dark bronze.","socket 21; The thickness of blade section shown overleaf, is approximate.",,,,Edges are smooth.,,Label: Italy. Bought of Laurence. June 1897,Joellen McGann,https://farm1.staticflickr.com/302/18424147360_2e0d2f73e7_z.jpg,https://farm1.staticflickr.com/302/18424147360_2e0d2f73e7_b.jpg,https://www.flickr.com/photos/115096994@N02/18424147360,superuser,ForeignWeapons
BAI-40836,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Mr. Christopher Martin,George Rd. Edgbaston",,,Private Collection,Found in Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,275,blade 50,,,Dark + light green,Generally smooth with small rough patches,Diameter (socket) 34,,,,,,Decoration painted or punched rather than engraved.,Joellen McGann,https://farm1.staticflickr.com/540/18613629201_df5f73427b_z.jpg,https://farm1.staticflickr.com/540/18613629201_df5f73427b_b.jpg,https://www.flickr.com/photos/115096994@N02/18613629201,superuser,ForeignWeapons
BAI-40832,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Sold at Sotheby's, 22nd July 1926, Lot 164,The property of Lt. Col. Raymond F. Baileau, Kelteringham Park, Wymondham, Norfolk",,,Private Collection,Italy (probably),,,auction,,,Italy,,Italy,42.6384261,12.674297,,,,,157,blade 22.5; socket 17.5,,,"Thin lightish green, over brown bronze.",Smooth,blade 9; socket 18,,,,Two holes in blade + one in socket (on back).,,,Joellen McGann,https://farm1.staticflickr.com/352/18423931670_196c43eba8_z.jpg,https://farm1.staticflickr.com/352/18423931670_196c43eba8_b.jpg,https://www.flickr.com/photos/115096994@N02/18423931670,superuser,ForeignWeapons
BAI-40827,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Mr. Christopher Martin,George Rd, Edgbaston, B'ham",,,Private Collection,"Italy - from the collection of Revd. Richard Salisbury Cotton, Ordinary of Newgate",,,,,,Italy,,Italy,42.6384261,12.674297,,,,,180,blade 35,,,Rich deep green,"Rather rough, granulated",Diameter of socket 28,,Bronze,,,,Broken point rather flatted -midrib,Joellen McGann,https://farm1.staticflickr.com/534/18613883721_89288a2c1a_z.jpg,https://farm1.staticflickr.com/534/18613883721_89288a2c1a_b.jpg,https://www.flickr.com/photos/115096994@N02/18613883721,superuser,ForeignWeapons
BAI-40826,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Mr. Christopher Martin,George Rd, Edgbaston, B'ham",,,Private Collection,Italy,,,,,,Italy,,Italy,42.6384261,12.674297,,,,,180,blade 31,,,Carbonate of copper,Rough granulated,Diameter of socket 24,,Bronze,,,,,Joellen McGann,https://farm1.staticflickr.com/472/18607205642_218709aa10_z.jpg,https://farm1.staticflickr.com/472/18607205642_218709aa10_b.jpg,https://www.flickr.com/photos/115096994@N02/18607205642,superuser,ForeignWeapons
BAI-40824,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Vize Collection, No. 2289,Sotheby's No. 122/4",2289,,Private Collection,Italy,,,auction,,,Italy,,Italy,42.6384261,12.674297,,,,,128,blade 43; socket 26.5,,120.47,Dark green polished patina.,Smooth,socket 20; blade 11.75,,,,Well preserved. 2 holes for fastening but in a different position to the usual.,,,Joellen McGann,https://farm1.staticflickr.com/500/18424046528_386c0f2bc6_z.jpg,https://farm1.staticflickr.com/500/18424046528_386c0f2bc6_b.jpg,https://www.flickr.com/photos/115096994@N02/18424046528,superuser,ForeignWeapons
BAI-40804,433,Macehead,,,,Bronze Age,p0gjgrs6qb2,,"Vize Collection, No. 2342,Sotheby's No. 125/6",2342,,Private Collection,Italy,,,auction,,,Italy,,Italy,42.6384261,12.674297,,,,,34,26 + 21 at mouth,,60.24,Polished medium green patina,Smooth,26,,,,well preserved. One hole for fastening.,,,Joellen McGann,https://farm1.staticflickr.com/411/18614421751_d338430ec1_z.jpg,https://farm1.staticflickr.com/411/18614421751_d338430ec1_b.jpg,https://www.flickr.com/photos/115096994@N02/18614421751,superuser,ForeignWeapons
BAI-40802,433,Macehead,,,,Bronze Age,p0gjgrs6qb2,,"Vize Collection, No. 2351,Sotheby's No. 125/6",2351,,Private Collection,Italy,,,auction,,,Italy,,Italy,42.6384261,12.674297,,,,,28.5,48,,98.4,Dark green patina with traces of light coloured earth between the spikes.,Smooth,48,,,,,,,Joellen McGann,https://farm1.staticflickr.com/549/18612303815_c5a72b5d06_z.jpg,https://farm1.staticflickr.com/549/18612303815_c5a72b5d06_b.jpg,https://www.flickr.com/photos/115096994@N02/18612303815,superuser,ForeignWeapons
BAI-40801,433,Macehead,,,,Bronze Age,p0gjgrs6qb2,,"Vize Collection, No. 2719,Sotheby's No. 125/6",2719,,Private Collection,Italy,,,auction,,,Italy,,Italy,42.6384261,12.674297,,,,,48,56,,339,Mostly light green patina with dark green showing at bottom.,"Fairly smooth, thin corrosion + traces of light coloured earth all over this specimen.",56,,,,,,,Joellen McGann,https://farm9.staticflickr.com/8865/18607779832_a698c10eb7_z.jpg,https://farm9.staticflickr.com/8865/18607779832_a698c10eb7_b.jpg,https://www.flickr.com/photos/115096994@N02/18607779832,superuser,ForeignWeapons
BAI-40576,580,Spearhead,V,,,Bronze Age,p0gjgrs6qb2,,"Sotheby's Sale, 13. Dec. 1829. No. 27 (1),Vendor, C. Gove Jones, Esq.",,,Private Collection,Italy,,,auction,,,Italy,,Italie,42.6384261,12.674297,,,,,,,,,,,,,,,,,,Denis Antoine,https://farm1.staticflickr.com/368/18430109168_7151385eab_z.jpg,https://farm1.staticflickr.com/368/18430109168_7151385eab_b.jpg,https://www.flickr.com/photos/115096994@N02/18430109168,superuser,ForeignWeapons
BAI-40202,433,Razor,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,E5591,1925,S.G. Fenton, Esq., 33 Cranbourn Street, W.C.","E5591,1925",,Private Collection,"Italy,Umbria,Orvieto",,,,,,Italy,,"05018 Orvieto Tr, Italy",42.717417704545500,12.11457895,,,,,71,"blade 22, 25",,,"Dirty dark green, lighter on other side.",Very slight encrustment,.5 to .75 (flat),,,,,,,Joellen McGann,https://farm9.staticflickr.com/8892/18338506312_bec53ff05e_z.jpg,https://farm9.staticflickr.com/8892/18338506312_bec53ff05e_b.jpg,https://www.flickr.com/photos/115096994@N02/18338506312,superuser,ForeignTools
BAI-40201,433,Razor,,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,E5591,1918,S.G. Fenton, Esq., 33 Cranbourn St. W.C.","E5591,1918",,Private Collection,"Italy,Umbria,Orvieto",,,,,,Italy,,"05018 Orvieto Tr, Italy",42.717417704545500,12.11457895,,,,,57,blade 39,,,Dirty dark green patina one side. Lighter on other side + soil stained.,Slightly rough,nearly 1 (flat),,,,,,,Joellen McGann,https://farm8.staticflickr.com/7735/17721840493_e49a9940e3_z.jpg,https://farm8.staticflickr.com/7735/17721840493_e49a9940e3_b.jpg,https://www.flickr.com/photos/115096994@N02/17721840493,superuser,ForeignTools
BAI-40818,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,B'ham University,,,Birmingham University Museum,"Italy,Tuscany,Orieto",,,,,,Italy,,"05018 Orvieto Tr, Italy",42.717417704545500,12.11457895,,,,,165,29,,113,Olive green,Moderately rough surface,,,,,,,Purchased in Rome 15/.,Joellen McGann,https://farm1.staticflickr.com/535/17989289174_81920dab4e_z.jpg,https://farm1.staticflickr.com/535/17989289174_81920dab4e_b.jpg,https://www.flickr.com/photos/115096994@N02/17989289174,superuser,ForeignWeapons
BAI-40821,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Herts Cty. Museum, St. Albans",,,Hertfordshire County Museum,"Italy,Tuscany,Orvieto",,,,,,Italy,,"05018 Orvieto Tr, Italy",42.717417704545500,12.11457895,,,,,173.5,blade 34; socket 24,,113.39,No patina,Rough green very encrusted.,blade 10; socket 25,,,,,,,Joellen McGann,https://farm1.staticflickr.com/452/18424119058_10858d3a5e_z.jpg,https://farm1.staticflickr.com/452/18424119058_10858d3a5e_b.jpg,https://www.flickr.com/photos/115096994@N02/18424119058,superuser,ForeignWeapons
BAI-40820,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Herts Cty. Museum, St. Albans,Ball Collection",,,Hertfordshire County Museum,"Italy,Tuscany,Orvieto",,,,,,Italy,,"05018 Orvieto Tr, Italy",42.717417704545500,12.11457895,,,,,146,blade 31; socket 17.5,,49.61,Dark green,Smooth,blade 7.5; socket 16.5,,,,,,,Joellen McGann,https://farm1.staticflickr.com/522/17989238654_c4d324e5ce_z.jpg,https://farm1.staticflickr.com/522/17989238654_c4d324e5ce_b.jpg,https://www.flickr.com/photos/115096994@N02/17989238654,superuser,ForeignWeapons
BAI-40819,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Herts Cty. Museum, St. Albans,Ball Collection",,,Hertfordshire County Museum,"Italy,Tuscany,Orvieto",,,,,,Italy,,"05018 Orvieto Tr, Italy",42.717417704545500,12.11457895,,,,,208.5,blade 41; socket 23,,155.92,No patina,"Rough green, somewhat encrusted.",24 socket; 11.5 blade,,,,,,,Joellen McGann,https://farm1.staticflickr.com/407/18611915565_8a871b7134_z.jpg,https://farm1.staticflickr.com/407/18611915565_8a871b7134_b.jpg,https://www.flickr.com/photos/115096994@N02/18611915565,superuser,ForeignWeapons
BAI-40822,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Vize Collection, No. 2707,Sothebys No. 122/4",2707,,Private Collection,"Italy,State of the Church,Orvieto",,,,,,Italy,,"05018 Orvieto Tr, Italy",42.717417704545500,12.11457895,,,,,140,blade 33; socket 23,,85.05,Dull dark light green patina rather flaked.,"A few pits or casting holes, dark bronze is visible.","blade 3, 15; socket 22",,,,2 holes. Bevelled edges. The socket containing down blade is octagonal.,,,Joellen McGann,https://farm1.staticflickr.com/331/18611840865_7246c890e5_z.jpg,https://farm1.staticflickr.com/331/18611840865_7246c890e5_b.jpg,https://www.flickr.com/photos/115096994@N02/18611840865,superuser,ForeignWeapons
BAI-4457,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Herts County Museum, St. Albans, lent by Capt. J.H. Ball RAF",,,Hertfordshire County Museum,"italy, umbria, terni, orvieto",,,,,,Italy,,"Orvieto, Italy",42.7186152,12.1087907,,,,,95,22,48,241,matte patina of light green with dark metal showing,smooth,13,"Site: Orvieto is in Umbria and not Tuscany.,  Width: edge 47.5; butt 21.5,  Thickness 13; 11.5; 13,  Weight: 240.97 gms",Copper,,A groove on either side extending for about 45 mm from the corners of the cutting edge.,,,Joellen McGann,http://farm4.staticflickr.com/3830/13306337993_c38f99884f_z.jpg,http://farm4.staticflickr.com/3830/13306337993_c38f99884f_b.jpg,http://www.flickr.com/photos/MicroPasts/13306337993,superuser,drawB8
BAI-4379,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF",,,Hertfordshire County Museum,"italy, umbria, orvieto",,,,,,Italy,,"Orvieto, Italy",42.7186152,12.1087907,,,,,170,33,55,425,matte patina of lightish blue in this is really an encrusted over an olive green patina,rough,18,"Width: edge 55; middle 33; butt 31,  Thickness: 17.5; 8.5; 18,",,,Flanges are slightly cracked on one side.,,,Joellen McGann,http://farm4.staticflickr.com/3741/13306562544_bc9210acef_z.jpg,http://farm4.staticflickr.com/3741/13306562544_bc9210acef_b.jpg,http://www.flickr.com/photos/MicroPasts/13306562544,superuser,drawB8
BAI-4378,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF",,,Hertfordshire County Museum,"italy, umbria, terni, orvieto",,,,,,Italy,,"Orvieto, Italy",42.7186152,12.1087907,,,,,152,31,48,397,medium green,covered with a dark green thin encrustment on one side of the septum and whitish substance on the other.,25,"Site: Orvieto is in Umbria, province of Treni and not in Tuscany.  This has been corrected.,  Length: 151.5 ,  Width: edge 48; middle 31; butt 28.5,  Thickness: 25; 10.5; 24,  Weight: 396.88 gms",,,,,,Joellen McGann,http://farm8.staticflickr.com/7416/13306201075_92d1e261cf_z.jpg,http://farm8.staticflickr.com/7416/13306201075_92d1e261cf_b.jpg,http://www.flickr.com/photos/MicroPasts/13306201075,superuser,drawB8
BAI-40811,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Wales, Cardiff,Avebury Collection,345,17-/65/7",51.384,,National Museum of Wales,"Italy,Lazio,Corneto",,,,,,Italy,,"63095 Corneto Ap, Italy",42.7928088,13.4365308,,,,,104,blade 29; socket 21,,,brown,,blade 11; socket 19,,,,Good condition,,"Labelled: Corneto, Italy",Joellen McGann,https://farm1.staticflickr.com/255/18425948459_7d59106dbb_z.jpg,https://farm1.staticflickr.com/255/18425948459_7d59106dbb_b.jpg,https://www.flickr.com/photos/115096994@N02/18425948459,superuser,ForeignWeapons
BAI-4558,433,Axe,,,,Bronze Age,p0gjgrs6qb2,,"Farnham Museum, Dorset",,,Farnham Museum,"italy, rome, alba",,,,,,Italy,,"Alba Adriatica, Italy",42.8343422,13.927816,,,,,127,43,65,567,black,smooth,33,"Site: There are two Albas in Italy (one in Piedmont and the second Alba Adriatica, closer to Rome), this should be verified.,  Width: edge 65; butt 43,  Weight: 566.99 gms",,,edge dented,,,Joellen McGann,http://farm4.staticflickr.com/3732/13306626264_0c799859db_z.jpg,http://farm4.staticflickr.com/3732/13306626264_0c799859db_b.jpg,http://www.flickr.com/photos/MicroPasts/13306626264,superuser,drawB8
BAI-40552,433,Bangle,,,,Bronze Age,p0gjgrs6qb2,,"Vize Collection, 2888,Sotheby's No. 140/6",2688,,Private Collection,"Italy,Tuscany,Chiusi",,,auction,,,Italy,,"53043 Chiusi Si, Italy",43.00588476153850,11.936607630769200,,,,,100,95,,411.05,No patina,Roughish. Light green with slight earth like encrustment nearly all over + patches of bright green.,Thickness of 2 coils 32,,,,Outside surfaces only are decorated.,,,Joellen McGann,https://farm9.staticflickr.com/8837/18606945385_41650698b9_z.jpg,https://farm9.staticflickr.com/8837/18606945385_41650698b9_b.jpg,https://www.flickr.com/photos/115096994@N02/18606945385,superuser,ForeignJewelery
BAI-40551,433,Bracelet,,,,Bronze Age,p0gjgrs6qb2,,"Vize Collection 366,Sotheby's No. 140/6",366,,Private Collection,"Italy,Tuscany,Chiusi",,,auction,,,Italy,,"53043 Chiusi Si, Italy",43.00588476153850,11.936607630769200,,,,,44,44,,35.43,Dark green patina rather chipped.,Smooth,Thickness of 2 + 3 coils 9.5 + 12.5; Thickest part of coil 4.75,,,,,,,Joellen McGann,https://farm9.staticflickr.com/8859/18606971315_f64dc7b59f_z.jpg,https://farm9.staticflickr.com/8859/18606971315_f64dc7b59f_b.jpg,https://www.flickr.com/photos/115096994@N02/18606971315,superuser,ForeignJewelery
BAI-40550,433,Bangle,,,,Bronze Age,p0gjgrs6qb2,,"Vize Collection No. 542,Sotheby's No. 140/6",,,Private Collection,"Italy,Tuscany,Chuisi",,,auction,,,Italy,,"53043 Chiusi Si, Italy",43.00588476153850,11.936607630769200,,,,,81.5,81,,65.55,Darkish green patina,Smooth. Slightly corroded all over.,6.5 x 7,,,,Ornamented with double lines on 2 edges.,,,Joellen McGann,https://farm1.staticflickr.com/549/18419325450_e89f1e22c1_z.jpg,https://farm1.staticflickr.com/549/18419325450_e89f1e22c1_b.jpg,https://www.flickr.com/photos/115096994@N02/18419325450,superuser,ForeignJewelery
BAI-40207,433,Knife,Tanged,,,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Farnham",,,Pitt Rivers Museum,"Italy,Tuscany,Chuisi,Label: Bronze knife from Chinisi, Italy",,,,,,Italy,,"53043 Chiusi Si, Italy",43.00588476153850,11.936607630769200,,,,,213,"blade 15, 27; tang boss 15",,85.05,Green,Rough,6,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7771/18316059436_28a15eb5f6_z.jpg,https://farm8.staticflickr.com/7771/18316059436_28a15eb5f6_b.jpg,https://www.flickr.com/photos/115096994@N02/18316059436,superuser,ForeignTools
BAI-40803,433,Macehead,,,,Bronze Age,p0gjgrs6qb2,,"Vize Collection, No. 74,Sothebys No. 125/6",73,,Private Collection,"Italy,Tuscany,Chiusi",,,,,,Italy,,"53043 Chiusi Si, Italy",43.00588476153850,11.936607630769200,,,,,40,38; 21.5 at mouth,,81,Thin light + dark green patina,Smooth,38,,,,Condition is good.,,,Joellen McGann,https://farm9.staticflickr.com/8835/18426123439_050aea5090_z.jpg,https://farm9.staticflickr.com/8835/18426123439_050aea5090_b.jpg,https://www.flickr.com/photos/115096994@N02/18426123439,superuser,ForeignWeapons
BAI-5113,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Charterhouse Museum,No. 17",17,,Charterhouse Museum,"italy,tuscany,chiusi",,,,,,Italy,,"Chiusi, Italy",43.0165076,11.9477118,,,,,95,25,38,149,Blue green,,5,"Width: edge 38mm; behind edge 25mm; butt 28,Thickness: 5mm; 28mm",,,In poor condition.,,,Joellen McGann,http://farm4.staticflickr.com/3777/13306516405_5c15692e0c_z.jpg,http://farm4.staticflickr.com/3777/13306516405_5c15692e0c_b.jpg,http://www.flickr.com/photos/MicroPasts/13306516405,superuser,drawB8
BAI-4559,433,Axe,,,,Bronze Age,p0gjgrs6qb2,,"Farnham Museum, Dorset",,,Farnham Museum,"italy, tuscany, chiusi",,,,,,Italy,,"Chiusi, Italy",43.0165076,11.9477118,,,,,169,57,75,737,,"smooth, dark bronze",36,"Width: edge 75; butt 57,  Weight: 737.08 gms",,,,,,Joellen McGann,http://farm4.staticflickr.com/3687/13306265055_6f42f109f0_z.jpg,http://farm4.staticflickr.com/3687/13306265055_6f42f109f0_b.jpg,http://www.flickr.com/photos/MicroPasts/13306265055,superuser,drawB8
BAI-5112,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Horniman Museum,Forest Hill SE,bought from collector named Robert Day",,,Horniman Museum,"italy,tuscany,siena,chiusi",,,,,,Italy,,"Chiusi, Italy",43.0165076,11.9477118,,,,,144,41,,340,emerald green,highly polished,28,"Thickness: 28mm; thinnest part(s) 6mm,Weight: 340.2 gms",,,,,,Joellen McGann,http://farm8.staticflickr.com/7105/13306670103_b111cd2c29_z.jpg,http://farm8.staticflickr.com/7105/13306670103_b111cd2c29_b.jpg,http://www.flickr.com/photos/MicroPasts/13306670103,superuser,drawB8
BAI-4376,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Farnham",,,Pitt Rivers Museum,"italy];] tuscany, chiusi",,,,,,Italy,,"Chiusi, Tuscany",43.0165076,11.9477118,,,,,167,32,52,397,pale green,smooth. dark bronze,6,"Width: edge 52; middle 32; butt 29,  Thickness: 6; 14,  Weight: 396.88 gms",,,Edge slightly indented.,,,Joellen McGann,http://farm3.staticflickr.com/2858/13306562904_5cbe9cf02f_z.jpg,http://farm3.staticflickr.com/2858/13306562904_5cbe9cf02f_b.jpg,http://www.flickr.com/photos/MicroPasts/13306562904,superuser,drawB8
BAI-5116,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Wales, Cardiff,from the Collection of John 1st Lord Avebury,17.65/5",17.65/6,,National Museum of Wales,"italy,umbria,perugia",,,,,,Italy,,Perugia,43.1070321,12.402996209906500,,,,,76,24,28,,Brown,,3,"Width: edge 28mm; middle 24mm; butt 24mm,Thickness: 3mm; 19mm",,,Good condition,,,Joellen McGann,http://farm4.staticflickr.com/3817/13306878844_af9eb8a322_z.jpg,http://farm4.staticflickr.com/3817/13306878844_af9eb8a322_b.jpg,http://www.flickr.com/photos/MicroPasts/13306878844,superuser,drawB8
BAI-4383,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Wales, Cardiff, Avebury Collection, 17.65/2",17.65/3,,National Museum of Wales,"italy, umbria, perugia",,,,,,Italy,,"Perugia, Italy",43.1070321,12.402996209906500,,,,,110,25,43,,green white,,13,"Site: Perugia is in Umbria, this has been added.,  Width: edge 43; middle 25; butt 25,  Thickness 13; 8.5",,,Good condition.,,,Joellen McGann,http://farm8.staticflickr.com/7077/13306351363_24f175b3aa_z.jpg,http://farm8.staticflickr.com/7077/13306351363_24f175b3aa_b.jpg,http://www.flickr.com/photos/MicroPasts/13306351363,superuser,drawB8
BAI-4382,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Wales, Cardiff, Avebury Collection, 17.65/3",17.65/1,,National Museum of Wales,"italy, umbria, perugia",,,,,,Italy,,"Perugia, Italy",43.1070321,12.402996209906500,,,,,59,36,34,,green white,,4,"Site: Perugia is in Umbria, this has been added,  Width: edge 34; middle 36; butt 22,  Thickness: 4; 6",,,Good condition,,,Joellen McGann,http://farm4.staticflickr.com/3798/13306200435_5d503200ea_z.jpg,http://farm4.staticflickr.com/3798/13306200435_5d503200ea_b.jpg,http://www.flickr.com/photos/MicroPasts/13306200435,superuser,drawB8
BAI-5111,433,Winged Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Vize No. 2704, Sothebys No 118/2",2704,,Private Collection,"italy, state of the church, perugia",,,,,,Italy,,"Perugia, Italy",43.1070321,12.402996209906500,,,,,144,35,58,447,light green polished patina chipped off in places especially at edges,smooth,38,"Width: edge 57.5; 34.5; butt 39,  Thickness 38; 5,  Weight: 446.52 gms",,,Very good condition,,,Joellen McGann,http://farm4.staticflickr.com/3779/13306670353_19c995a1b6_z.jpg,http://farm4.staticflickr.com/3779/13306670353_19c995a1b6_b.jpg,http://www.flickr.com/photos/MicroPasts/13306670353,superuser,drawB8
BAI-5068,161,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum,  6 on face,  c16 on side",6C16,,Blackmoor Museum,"France, audi, narbourne",,,,,,France,,Audi,43.170157,2.985267,,,,,173,,,266.5,"Pale green, bronze shows.",,,,,,,,,Jared Obermeyer,http://farm4.staticflickr.com/3705/13306889464_9244932cf0_z.jpg,http://farm4.staticflickr.com/3705/13306889464_9244932cf0_b.jpg,http://www.flickr.com/photos/MicroPasts/13306889464,most detailed record,drawB8
